repository,degree_centrality,pagerank_score,hub_score,authority_score,id,stars,language,source_edge_count,target_edge_count,total_edge_count
trentpiercy/trace,0.08761583824768324,0.00023643740475192733,7.627844838461552e-05,7.627844838461559e-05,trentpiercy/trace,1145,dart,23,289,312
brightdata/brightdata-mcp,0.11008143779837125,0.00023635181311281407,0.00023104187613203538,0.00023104187613203576,brightdata/brightdata-mcp,2332,javascript,255,137,392
amirisback/automated-build-android-app-with-github-action,0.09856781802864364,0.000236338878299684,0.00010447542743383985,0.00010447542743383974,amirisback/automated-build-android-app-with-github-action,315,kotlin,252,99,351
Anuken/Mindustry,0.09856781802864364,0.0002361563604678824,0.00010221466620836546,0.0001022146662083655,Anuken/Mindustry,27407,java,338,13,351
phillipi/pix2pix,0.12187587756248246,0.0002360255442864644,0.0003542505084749072,0.0003542505084749069,phillipi/pix2pix,10630,lua,100,334,434
BretFisher/docker-ci-automation,0.10586913788261725,0.00023592430494571423,0.00016624143001403832,0.00016624143001403824,BretFisher/docker-ci-automation,349,shell,370,7,377
nativefier/nativefier,0.10278011794439765,0.0002356013442897945,0.00013270567451950963,0.0001327056745195096,nativefier/nativefier,35328,typescript,116,250,366
swagger-api/swagger-node,0.10502667789946644,0.00023543658318938337,0.00015373555914730827,0.00015373555914730818,swagger-api/swagger-node,3952,javascript,55,319,374
HumanSignal/labelImg,0.12159505756809885,0.00023534701116567603,0.00035788599733711215,0.00035788599733711215,HumanSignal/labelImg,24931,python,404,29,433
qdm12/gluetun,0.10755405784891885,0.00023531714572810924,0.00017228277419310288,0.00017228277419310283,qdm12/gluetun,13995,go,89,294,383
AykutSarac/jsoncrack.com,0.10530749789385005,0.000235201474548668,0.00016510409269536634,0.00016510409269536615,AykutSarac/jsoncrack.com,43913,typescript,370,5,375
yangshun/front-end-interview-handbook,0.10249929795001404,0.0002351905473191528,0.00014821111140989862,0.00014821111140989873,yangshun/front-end-interview-handbook,43946,mdx,5,360,365
embarklabs/embark,0.09351305812973884,0.0002351487076503995,0.00011300626293756039,0.00011300626293756036,embarklabs/embark,3775,javascript,184,149,333
motiv-labs/janus,0.10221847795563044,0.0002351453634983922,0.00013667711587821542,0.00013667711587821537,motiv-labs/janus,2844,go,105,259,364
microsoft/devicescript,0.09688289806234204,0.00023512114409463133,0.00012617997037614651,0.00012617997037614654,microsoft/devicescript,3448,typescript,117,228,345
iDoka/awesome-embedded-software,0.09126649817467004,0.00023512064294399124,0.00010227940202037122,0.00010227940202037131,iDoka/awesome-embedded-software,1036,unknown,150,175,325
niedev/RTranslator,0.09744453805110924,0.0002350551093729077,0.00010762021107870157,0.00010762021107870167,niedev/RTranslator,9833,c++,97,250,347
marmelab/react-admin,0.10221847795563044,0.00023501873712084275,0.00013352886299758675,0.00013352886299758672,marmelab/react-admin,26666,typescript,143,221,364
facebookresearch/map-anything,0.10671159786576805,0.00023486984083738254,0.00024978513013492,0.00024978513013492013,facebookresearch/map-anything,3246,python,201,179,380
graykode/nlp-tutorial,0.11738275765234485,0.00023486927965966174,0.00031763433726838007,0.00031763433726837985,graykode/nlp-tutorial,14891,jupyter notebook,207,211,418
maotoumao/MusicFree,0.10530749789385005,0.0002348573374360978,0.00015355780408261524,0.00015355780408261502,maotoumao/MusicFree,24499,typescript,151,224,375
invoke-ai/InvokeAI,0.10755405784891885,0.0002348393263069255,0.00020465944202176307,0.00020465944202176315,invoke-ai/InvokeAI,27072,typescript,171,212,383
puppeteer/puppeteer,0.10334175793316484,0.00023479151076407005,0.00016035084536579207,0.0001603508453657919,puppeteer/puppeteer,94221,typescript,90,278,368
ttt30ga/awesome-product-design,0.09547879809042403,0.0002347598981784807,0.0001136632593260676,0.00011366325932606773,ttt30ga/awesome-product-design,2569,unknown,23,317,340
senecajs/seneca,0.10362257792754845,0.00023457305718817232,0.00013938400922156114,0.00013938400922156093,senecajs/seneca,3958,javascript,75,294,369
Megvii-BaseDetection/YOLOX,0.12215669755686605,0.0002345144219711013,0.00036426211694056597,0.00036426211694056575,Megvii-BaseDetection/YOLOX,10444,python,387,48,435
Esri/esri.github.io,0.10165683796686324,0.000234384716664607,0.00014263932279443817,0.00014263932279443806,Esri/esri.github.io,606,javascript,336,26,362
jonataslaw/getx,0.09660207806795844,0.000234255926000809,0.00011723496013691633,0.0001172349601369162,jonataslaw/getx,11162,dart,135,209,344
cisagov/ScubaGear,0.10025273799494525,0.00023420627745266546,0.0001416439247828292,0.00014164392478282917,cisagov/ScubaGear,2550,powershell,216,141,357
adynathos/AugmentedUnreality,0.09042403819151924,0.00023410260855036345,7.683511527776031e-05,7.683511527776026e-05,adynathos/AugmentedUnreality,300,c++,232,90,322
testing-library/react-hooks-testing-library,0.10362257792754845,0.0002340170786074234,0.00014523334584786837,0.00014523334584786812,testing-library/react-hooks-testing-library,5271,typescript,48,321,369
apollographql/apollo-kotlin,0.09716371805672563,0.00023399178467573803,9.521091108977882e-05,9.521091108977904e-05,apollographql/apollo-kotlin,3953,kotlin,249,97,346
fengdu78/Coursera-ML-AndrewNg-Notes,0.12496489750070205,0.0002337393094707586,0.00042741477911418775,0.0004274147791141879,fengdu78/Coursera-ML-AndrewNg-Notes,36816,html,248,197,445
quickwit-oss/quickwit,0.10362257792754845,0.00023349026878411464,0.00016249663352372356,0.00016249663352372346,quickwit-oss/quickwit,11119,rust,98,271,369
mono/mono,0.09547879809042403,0.00023346977271457455,8.952121494896187e-05,8.952121494896196e-05,mono/mono,11436,c#,97,243,340
testing-library/react-testing-library,0.10334175793316484,0.00023343092915851772,0.00014510053955220806,0.0001451005395522079,testing-library/react-testing-library,19577,javascript,47,321,368
milesial/Pytorch-UNet,0.12159505756809885,0.00023299456960929822,0.0003652029115337449,0.0003652029115337446,milesial/Pytorch-UNet,11415,python,131,302,433
buzzfeed/sso,0.09632125807357483,0.00023298033348661935,0.00010817121642793787,0.00010817121642793785,buzzfeed/sso,3122,go,256,87,343
redpanda-data/connect,0.10418421791631564,0.00023297386464711512,0.00016708317399927186,0.00016708317399927189,redpanda-data/connect,8653,go,65,306,371
NTMC-Community/MatchZoo,0.12103341757933166,0.00023291817422166025,0.0003625495575979919,0.0003625495575979916,NTMC-Community/MatchZoo,3848,python,376,55,431
philips-software/amp-embedded-infra-lib,0.08789665824206684,0.00023280916880683591,0.0001005723173874844,0.00010057231738748451,philips-software/amp-embedded-infra-lib,256,c++,75,238,313
alibaba/fastjson,0.09800617803987643,0.0002328079892153947,0.00010919304953074761,0.00010919304953074773,alibaba/fastjson,25674,java,261,88,349
deckerst/aves,0.09267059814658804,0.000232800133409117,8.140529727087188e-05,8.140529727087191e-05,deckerst/aves,4696,dart,189,141,330
lldap/lldap,0.09463633810727323,0.00023277733419172893,0.00010936071664101198,0.000109360716641012,lldap/lldap,6195,rust,138,199,337
Layout-Parser/layout-parser,0.11991013760179725,0.00023266792842935758,0.0003504853374323426,0.0003504853374323422,Layout-Parser/layout-parser,5724,python,392,35,427
rwf2/Rocket,0.09828699803426004,0.00023265008413242235,0.00014097288789293933,0.00014097288789293935,rwf2/Rocket,25731,rust,67,283,350
hexops/mach,0.09660207806795844,0.00023241812861373224,0.00012620185044241803,0.0001262018504424181,hexops/mach,4715,zig,154,190,344
yunjey/pytorch-tutorial,0.12131423757371525,0.00023237371568779347,0.00036606920743725597,0.0003660692074372557,yunjey/pytorch-tutorial,32305,python,9,423,432
coinpride/CryptoList,0.08845829823083404,0.00023235751632250682,0.00010158357162990913,0.00010158357162990891,coinpride/CryptoList,4466,unknown,180,135,315
infobyte/faraday,0.09997191800056164,0.00023210107611928692,0.0001488946106954233,0.00014889461069542338,infobyte/faraday,6457,python,143,213,356
ClementTsang/bottom,0.09969109800617804,0.00023208870098417344,0.00013589541885121386,0.0001358954188512138,ClementTsang/bottom,13249,rust,340,15,355
jeecgboot/jimureport,0.11260881774782365,0.0002320120350380927,0.00028676350157101903,0.0002867635015710191,jeecgboot/jimureport,7930,java,185,216,401
amusi/awesome-object-detection,0.11934849761303006,0.00023199179258148682,0.0003480787939384891,0.0003480787939384887,amusi/awesome-object-detection,7500,unknown,316,109,425
thrasher-corp/gocryptotrader,0.09519797809604044,0.00023190572274986036,0.00012186678004052168,0.0001218667800405216,thrasher-corp/gocryptotrader,3428,go,33,306,339
microsoft/JARVIS,0.12075259758494805,0.0002317549890447181,0.00036286052983531154,0.00036286052983531137,microsoft/JARVIS,24681,python,143,287,430
marmotedu/iam,0.09800617803987643,0.0002317350589751277,0.00012246482723747858,0.0001224648272374787,marmotedu/iam,4188,go,142,207,349
brillout/awesome-react-components,0.10221847795563044,0.00023147875263297097,0.0001456226703060068,0.00014562267030600675,brillout/awesome-react-components,47423,unknown,266,98,364
imfly/bitcoin-on-nodejs,0.08817747823645043,0.00023131597586236369,9.37667447019982e-05,9.376674470199813e-05,imfly/bitcoin-on-nodejs,2555,javascript,137,177,314
oam-dev/spec,0.10025273799494525,0.00023125269745761633,0.0001407620625163365,0.00014076206251633668,oam-dev/spec,3160,unknown,89,268,357
SimonMarquis/AR-Toolbox,0.08901993821960123,0.00023119552295300226,7.558476512709704e-05,7.558476512709704e-05,SimonMarquis/AR-Toolbox,316,kotlin,246,71,317
SillyTavern/SillyTavern,0.11457455770850884,0.0002311954016257858,0.00028549403942657015,0.00028549403942657004,SillyTavern/SillyTavern,26605,javascript,325,83,408
spider-rs/spider,0.10081437798371244,0.00023113646299239627,0.00016527344817160715,0.00016527344817160713,spider-rs/spider,2443,rust,43,316,359
cipher387/API-s-for-OSINT,0.09744453805110924,0.00023092527376741462,0.00013869324878860396,0.00013869324878860388,cipher387/API-s-for-OSINT,2277,unknown,212,135,347
TencentARC/GFPGAN,0.12019095759618086,0.00023074801197235328,0.00036173639110380037,0.00036173639110380015,TencentARC/GFPGAN,37441,python,339,89,428
ravendb/ravendb,0.09519797809604044,0.00023074506919189267,0.00012542183151143476,0.00012542183151143484,ravendb/ravendb,3941,c#,69,270,339
PhilJay/MPAndroidChart,0.09604043807919124,0.00023073182252478924,9.924770630483591e-05,9.924770630483597e-05,PhilJay/MPAndroidChart,38215,java,287,55,342
mhxion/awesome-discord-communities,0.09491715810165684,0.00023073174576430607,0.00012296886783455586,0.00012296886783455597,mhxion/awesome-discord-communities,3437,python,104,234,338
containers/crun,0.09463633810727323,0.00023072035729797778,0.00010971151687885662,0.00010971151687885675,containers/crun,3901,c,213,124,337
mevdschee/php-crud-api,0.09969109800617804,0.00023058200564792886,0.00014317609047453394,0.00014317609047453394,mevdschee/php-crud-api,3733,php,131,224,355
HandsOnLLM/Hands-On-Large-Language-Models,0.11232799775344005,0.0002305459804765498,0.00027974464143391446,0.0002797446414339144,HandsOnLLM/Hands-On-Large-Language-Models,25493,jupyter notebook,363,37,400
BabylonJS/Babylon.js,0.09491715810165684,0.00023039455173527523,0.00012728506567805212,0.00012728506567805226,BabylonJS/Babylon.js,25440,typescript,330,8,338
AdguardTeam/AdGuardHome,0.10278011794439765,0.0002301206743065108,0.00015461583433203655,0.00015461583433203638,AdguardTeam/AdGuardHome,33749,go,361,5,366
slotix/dataflowkit,0.10025273799494525,0.0002296533484621444,0.0001473752188591549,0.00014737521885915494,slotix/dataflowkit,712,go,53,304,357
jalmasi/vrspace,0.09070485818590283,0.00022963832830164062,0.00010159136992690443,0.00010159136992690455,jalmasi/vrspace,189,javascript,136,187,323
single-spa/single-spa,0.10081437798371244,0.00022933813615168454,0.00013581811431954432,0.00013581811431954434,single-spa/single-spa,13867,javascript,68,291,359
dcodeIO/bcrypt.js,0.09828699803426004,0.00022928156512259636,0.00013262585070177537,0.0001326258507017754,dcodeIO/bcrypt.js,3789,javascript,246,104,350
NELSONZHAO/zhihu,0.11822521763549565,0.00022909510943216056,0.00035245591210591944,0.0003524559121059192,NELSONZHAO/zhihu,3523,jupyter notebook,369,52,421
mfornos/awesome-microservices,0.09575961808480764,0.00022876492721865408,0.00012090578111499527,0.0001209057811149952,mfornos/awesome-microservices,14267,unknown,121,220,341
labex-labs/practice-c-programming-projects,0.08958157820836844,0.00022875671315851674,0.00011199684861681625,0.0001119968486168163,labex-labs/practice-c-programming-projects,1359,unknown,116,203,319
meetmangukiya/instagram-scraper,0.10109519797809605,0.00022873018010862258,0.00015850741024507403,0.00015850741024507406,meetmangukiya/instagram-scraper,946,python,146,214,360
pyg-team/pytorch_geometric,0.11906767761864645,0.0002287286201935658,0.00035994326479282747,0.00035994326479282725,pyg-team/pytorch_geometric,23705,python,92,332,424
prisma/prisma-examples,0.10053355798932884,0.00022870311433870376,0.0001430705372135831,0.00014307053721358313,prisma/prisma-examples,6626,typescript,84,274,358
abuanwar072/E-commerce-Complete-Flutter-UI,0.09014321819713564,0.00022858908757448587,7.676268635970088e-05,7.676268635970096e-05,abuanwar072/E-commerce-Complete-Flutter-UI,4796,dart,241,80,321
GoogleContainerTools/skaffold,0.10558831788823364,0.00022855701151604146,0.0001888338631446127,0.00018883386314461257,GoogleContainerTools/skaffold,15816,go,355,21,376
GoogleContainerTools/kaniko,0.10558831788823364,0.00022855701151604146,0.0001888338631446127,0.0001888338631446125,GoogleContainerTools/kaniko,15768,go,356,20,376
postlight/headless-wp-starter,0.10053355798932884,0.0002283050849422341,0.0001425883457370228,0.0001425883457370228,postlight/headless-wp-starter,4571,javascript,97,261,358
nats-io/nats.go,0.09912945801741084,0.00022829881694816554,0.00012668046485648585,0.0001266804648564859,nats-io/nats.go,6570,go,113,240,353
huggingface/deep-rl-class,0.11654029766919405,0.00022828053198572395,0.0003375280235320235,0.00033752802353202314,huggingface/deep-rl-class,4863,mdx,187,228,415
cloudinary/cloudinary-react,0.09912945801741084,0.00022813837537930345,0.0001399734883592093,0.0001399734883592094,cloudinary/cloudinary-react,500,javascript,244,109,353
sgl-project/sglang,0.10980061780398764,0.00022799881375394697,0.00025571105029221895,0.00025571105029221917,sgl-project/sglang,26696,python,51,340,391
lazaronixon/authentication-zero,0.09407469811850604,0.00022797187184194067,0.00012376219073345805,0.000123762190733458,lazaronixon/authentication-zero,1874,ruby,126,209,335
brevdev/brev-cli,0.09856781802864364,0.00022790516576692423,0.00013895399132570106,0.00013895399132570112,brevdev/brev-cli,255,go,265,86,351
hack4impact/flask-base,0.09660207806795844,0.00022785510783093025,0.00014652759200851868,0.00014652759200851868,hack4impact/flask-base,3067,python,188,156,344
TJU-DRL-LAB/AI-Optimizer,0.11625947767481044,0.00022782004033775963,0.0003369548986899291,0.00033695489868992883,TJU-DRL-LAB/AI-Optimizer,3465,python,324,90,414
astorfi/Deep-Learning-Roadmap,0.11625947767481044,0.00022782004033775963,0.0003369548986899291,0.0003369548986899288,astorfi/Deep-Learning-Roadmap,3188,python,284,130,414
googleworkspace/cli,0.09969109800617804,0.00022780772257766262,0.00015865051209939187,0.00015865051209939182,googleworkspace/cli,25536,rust,183,172,355
ityouknow/spring-boot-examples,0.10165683796686324,0.00022778539649939475,0.0001586613653622306,0.00015866136536223053,ityouknow/spring-boot-examples,30612,java,165,197,362
zyddnys/manga-image-translator,0.11738275765234485,0.0002276531866814505,0.0003467373177044848,0.0003467373177044844,zyddnys/manga-image-translator,9807,python,0,418,418
xuebinqin/U-2-Net,0.11710193765796124,0.0002274962684366963,0.0003458047283389618,0.00034580472833896153,xuebinqin/U-2-Net,9721,python,11,406,417
mrdbourke/tensorflow-deep-learning,0.11794439764111204,0.0002274749731633848,0.00035452370492407666,0.00035452370492407634,mrdbourke/tensorflow-deep-learning,5889,jupyter notebook,115,305,420
getActivity/AndroidProject,0.08986239820275203,0.00022735920861592987,7.674121986944129e-05,7.674121986944127e-05,getActivity/AndroidProject,6870,java,155,165,320
reactchartjs/react-chartjs-2,0.10053355798932884,0.0002272892170887062,0.00016046514027316213,0.00016046514027316224,reactchartjs/react-chartjs-2,6925,typescript,77,281,358
nasa/fprime,0.08901993821960123,0.00022727765284305854,0.00011874363871482724,0.00011874363871482726,nasa/fprime,10909,c++,92,225,317
hzwer/ECCV2022-RIFE,0.11682111766357765,0.0002269250134760819,0.00034524738375100414,0.0003452473837510039,hzwer/ECCV2022-RIFE,5404,python,192,224,416
